2.8082,0,43,45,48.524,1.0471,1.0526,0,0,0,30.9997,32.632,0,0,0,0.1747,1,0,398.58,50639,1.3282,0,0
2.1361,0,43,45,48.8291,1.046,1.0522,0,0,0,30.7459,32.2806,0,0,0,0.1747,1,0,399.08,50640,1.3282,0,0
1.3286,0,43,45,48.7119,1.0449,1.0564,0,0,0,30.427,32.0053,0,0,0,0.1747,1,0,398.173,50641,1.3282,0,0
1.1879,0,43,45,48.7307,1.04,1.0595,0,0,0,30.3505,32.3161,0,0,0,0.1747,1,0,398.266,50642,1.3282,0,0
1.1879,0,43,45,48.8508,1.0475,1.0521,0,0,0,30.176,32.2952,0,0,0,0.1747,1,0,398.833,50643,1.3282,0,0
1.1879,0,43,45,48.79,1.0467,1.0535,0,0,0,30.989,32.7289,0,0,0,0.1747,1,0,399.055,50644,1.3282,0,0
1.4692,0,43,45,48.7481,1.0493,1.0504,0,0,0,31.0725,32.0132,0,0,0,0.1747,1,0,398.512,50645,1.3282,0,0
2.0371,0,43,45,48.6642,1.0423,1.0556,0,0,0,31.0911,32.7709,0,0,0,0.1747,1,0,398.142,50646,1.3282,0,0
2.4539,0,43,45,48.6064,1.0456,1.0547,0,0,0,30.524,32.0232,0,0,0,0.1747,1,0,397.784,50647,1.3282,0,0
2.4539,0,43,45,48.5485,1.0481,1.0545,0,0,0,30.7378,32.1349,0,0,0,0.1747,1,0,397.106,50648,1.3282,0,0
2.4539,0,43,45,48.5775,1.0403,1.0531,0,0,0,30.5248,32.3222,0,0,0,0.1747,1,0,396.736,50649,1.3282,0,0
2.4539,0,43,45,48.5919,1.0455,1.0512,0,0,0,30.2396,32.8504,0,0,0,0.1747,1,0,395.989,50650,1.3282,0,0
2.4539,0,43,45,48.4328,1.0479,1.0583,0,0,0,30.1887,32.86,0,0,0,0.1747,1,0,395.964,50651,1.3282,0,0
2.4539,0,43,45,48.2738,1.0479,1.0536,0,0,0,30.7645,32.733,0,0,0,0.1747,1,0,395.841,50652,1.3282,0,0
2.4539,0,43,45,48.1696,1.0414,1.0506,0,0,0,30.4984,32.7446,0,0,0,0.1747,1,0,396.52,50653,1.3282,0,0
2.4539,0,43,45,48.0554,1.0425,1.0532,0,0,0,30.7449,32.9202,0,0,0,0.1747,1,0,397.013,50654,1.3282,0,0
2.4539,0,43,45,48.0352,1.0427,1.0523,0,0,0,30.8372,32.3542,0,0,0,0.1747,1,0,397.692,50655,1.3282,0,0
2.4539,0,43,45,48.0771,1.0494,1.0562,0,0,0,30.7611,32.8003,0,0,0,0.1747,1,0,398.148,50656,1.3282,0,0
2.4539,0,43,45,48.0973,1.0434,1.0504,0,0,0,30.1397,32.1485,0,0,0,0.1747,1,0,398.963,50657,1.3282,0,0
2.4539,0,43,45,48.1046,1.0463,1.0561,0,0,0,30.1821,32.1196,0,0,0,0.1747,1,0,398.488,50658,1.3282,0,0
2.4539,0,43,45,47.9903,1.0452,1.0542,0,0,0,30.3779,32.1537,0,0,0,0.1747,1,0,398.815,50659,1.3282,0,0
2.4539,0,43,45,48.1696,1.042,1.0561,0,0,0,31.0126,32.8232,0,0,0,0.1747,1,0,398.747,50660,1.3282,0,0
2.4539,0,43,45,48.1219,1.0445,1.0581,0,0,0,30.4689,33.0619,0,0,0,0.1747,1,0,398.679,50661,1.3282,0,0
2.4539,0,43,45,48.1161,1.0415,1.0518,0,0,0,30.5728,32.3642,0,0,0,0.1747,1,0,398.469,50662,1.3282,0,0
2.4539,0,43,45,48.1841,1.0459,1.0511,0,0,0,30.8727,32.4694,0,0,0,0.1747,1,0,399.068,50663,1.3282,0,0
2.4539,0,43,45,48.1942,1.0499,1.0585,0,0,0,30.0147,32.3863,0,0,0,0.1747,1,0,399.099,50664,1.3282,0,0
2.4539,0,43,45,48.1913,1.0421,1.0594,0,0,0,30.9137,32.0458,0,0,0,0.1747,1,0,399.21,50665,1.3282,0,0
2.4539,0,43,45,48.1696,1.0448,1.0594,0,0,0,30.9491,33.0674,0,0,0,0.1747,1,0,398.574,50666,1.3282,0,0
2.4539,0,43,45,48.1769,1.0419,1.057,0,0,0,30.8443,32.1068,0,0,0,0.1747,1,0,398.42,50667,1.3282,0,0
2.4539,0,43,45,48.1263,1.0483,1.0523,0,0,0,30.1354,32.0763,0,0,0,0.1747,1,0,398.5,50668,1.3282,0,0
2.4539,0,43,45,47.9773,1.0484,1.0577,0,0,0,30.0378,32.1351,0,0,0,0.1747,1,0,398.42,50669,1.3282,0,0
2.4539,0,43,45,47.9253,1.0428,1.0567,0,0,0,30.1624,33.0803,0,0,0,0.1747,1,0,398.92,50670,1.3282,0,0
2.4539,0,43,45,48.0655,1.042,1.0558,0,0,0,30.5752,32.9678,0,0,0,0.1747,1,0,398.364,50671,1.3282,0,0
2.4539,0,43,45,48.0814,1.0483,1.0547,0,0,0,30.4189,32.7076,0,0,0,0.1747,1,0,398.284,50672,1.3282,0,0
